hour(h),DNI(W/m2),Tamb(°C),mdotDemand(kg/s),Tdemand(°C),mdotSF(kg/s),TSF(°C),mdotAux(kg/s),qBoiler(MWh),qAbs(W/m2),Mstor(t),Tstor(°C),mdotStToBoiler(kg/s),mdotSFToBoiler(kg/s),mdotSFToSt(kg/s) 
2706,274.47,16.86,20,350,120.168,135.714,0,30.9004,187.591,721.008,nan,nan,nan,nan
2707,0,15.62,0,350,0,50,0,0,0,721.008,nan,nan,nan,nan
2708,0,14.37,0,350,0,50,0,0,0,721.008,nan,nan,nan,nan
2709,0,13.8,0,350,0,50,0,0,0,721.008,nan,nan,nan,nan
2710,0,13.24,0,350,0,50,0,0,0,721.008,nan,nan,nan,nan
2711,0,12.67,0,350,0,50,0,0,0,721.008,nan,nan,nan,nan
2712,0,12.9,0,350,0,50,0,0,0,721.008,nan,nan,nan,nan
2713,0,13.13,0,350,0,50,0,0,0,721.008,nan,nan,nan,nan
2714,0,13.36,0,350,0,50,0,0,0,721.008,nan,nan,nan,nan
2715,0,13.03,0,350,0,50,0,0,0,721.008,nan,nan,nan,nan
2716,0,12.71,45,350,0,50,0,0,0,559.008,nan,nan,nan,nan
2717,0,12.39,45,350,0,50,0,0,0,397.008,nan,nan,nan,nan
2718,231.97,14.15,50,350,70.6381,135.714,0,18.1641,158.379,471.306,nan,nan,nan,nan
2719,137.87,15.9,70,350,111.471,92.8571,0,34.3967,95.6842,620.6,nan,nan,nan,nan
2720,48.53,17.66,70,350,24.0684,92.8571,0,7.42682,33.193,455.246,nan,nan,nan,nan
2721,1.51,18.26,100,350,0,50,0,0,0.994811,95.2463,nan,nan,nan,nan
2722,0,18.86,100,350,0,50,73.5442,26.4759,0,0.00548242,nan,nan,nan,nan
2723,328.8,19.46,100,350,94.6486,135.714,5.35141,26.2647,198.328,0.00548242,nan,nan,nan,nan
2724,1009.49,20.01,90,350,100.186,307.143,0,5.15244,599.216,36.676,nan,nan,nan,nan
2725,1022.21,20.55,80,350,92.2315,350,0,1.25826e-14,616.585,80.7096,nan,nan,nan,nan
2726,977.64,21.09,47,350,113.828,307.143,0,5.85401,614.092,321.29,nan,nan,nan,nan
2727,895.82,20.54,53,350,171.879,221.429,0,26.5185,590.18,749.256,nan,nan,nan,nan
2728,0,19.99,79,350,0,50,0,0,0,464.856,nan,nan,nan,nan
2729,0,19.44,50,350,0,50,0,0,0,284.856,nan,nan,nan,nan
2730,5.75,18.44,20,350,0,50,0,0,3.92585,212.856,nan,nan,nan,nan
2731,0,17.43,0,350,0,50,0,0,0,212.856,nan,nan,nan,nan
2732,0,16.43,0,350,0,50,0,0,0,212.856,nan,nan,nan,nan
2733,0,15.91,0,350,0,50,0,0,0,212.856,nan,nan,nan,nan
2734,0,15.4,0,350,0,50,0,0,0,212.856,nan,nan,nan,nan
2735,0,14.88,0,350,0,50,0,0,0,212.856,nan,nan,nan,nan
2736,0,14.17,0,350,0,50,0,0,0,212.85,nan,nan,nan,nan
2737,0,13.45,0,350,0,50,0,0,0,212.85,nan,nan,nan,nan
2738,0,12.74,0,350,0,50,0,0,0,212.85,nan,nan,nan,nan
2739,0,12.16,0,350,0,50,0,0,0,212.85,nan,nan,nan,nan
2740,0,11.58,45,350,0,50,0,0,0,50.85,nan,nan,nan,nan
2741,0,11,45,350,0,50,30.8753,11.1151,0,0.000902248,nan,nan,nan,nan
2742,335.04,13.5,50,350,45.5225,221.429,4.47749,8.63537,228.506,0.000902248,nan,nan,nan,nan
2743,638.9,16.01,70,350,73.44,307.143,0,3.77692,443.402,12.385,nan,nan,nan,nan
2744,795.33,18.51,70,350,79.9462,350,0,0,544.545,48.1912,nan,nan,nan,nan
2745,906.19,19.49,100,350,90.9375,350,0,-1.24061e-14,598.286,15.5662,nan,nan,nan,nan
2746,993.69,20.46,100,350,95.696,350,0,-1.30553e-14,626.185,0.0718716,nan,nan,nan,nan
2747,1027.96,21.43,100,350,95.0887,350,4.89157,1.76097,622.59,0.000978458,nan,nan,nan,nan
2748,1028.8,21.84,90,350,93.5237,350,0,-1.27589e-14,613.385,12.6863,nan,nan,nan,nan
2749,1004.08,22.25,80,350,92.6312,350,0,0,608.127,58.1586,nan,nan,nan,nan
2750,943.7,22.65,47,350,90.3437,350,0,0,594.683,214.196,nan,nan,nan,nan
2751,880.45,22.34,53,350,88.0611,350,0,0,581.292,340.416,nan,nan,nan,nan
2752,817.47,22.02,79,350,84.3817,350,0,-1.15117e-14,559.704,359.79,nan,nan,nan,nan
2753,687.68,21.7,50,350,70.3325,350,0,0,477.256,432.987,nan,nan,nan,nan
2754,441.59,20.35,20,350,51.6,307.143,0,2.65371,301.176,546.747,nan,nan,nan,nan
2755,0,18.99,0,350,0,50,0,0,0,546.747,nan,nan,nan,nan
2756,0,17.64,0,350,0,50,0,0,0,546.747,nan,nan,nan,nan
2757,0,16.35,0,350,0,50,0,0,0,546.747,nan,nan,nan,nan
2758,0,15.07,0,350,0,50,0,0,0,546.747,nan,nan,nan,nan
2759,0,13.78,0,350,0,50,0,0,0,546.747,nan,nan,nan,nan
2760,0,13.38,0,350,0,50,0,0,0,546.747,nan,nan,nan,nan
2761,0,12.98,0,350,0,50,0,0,0,546.747,nan,nan,nan,nan
2762,0,12.58,0,350,0,50,0,0,0,546.747,nan,nan,nan,nan
2763,0,12.32,0,350,0,50,0,0,0,546.747,nan,nan,nan,nan
2764,0,12.07,45,350,0,50,0,0,0,384.747,nan,nan,nan,nan
2765,0,11.81,45,350,0,50,0,0,0,222.747,nan,nan,nan,nan
2766,341.22,14.68,50,350,32.6254,264.286,0,3.35576,232.466,160.198,nan,nan,nan,nan
2767,618.64,17.56,70,350,72.783,307.143,0,3.74312,429.322,170.217,nan,nan,nan,nan
2768,770.11,20.43,70,350,77.0976,350,0,0,527.801,195.769,nan,nan,nan,nan
2769,860.07,21.73,100,350,85.9616,350,0,0,569.015,145.23,nan,nan,nan,nan
2770,931.23,23.02,100,350,89.322,350,0,-1.21857e-14,588.67,106.79,nan,nan,nan,nan
2771,962.65,24.31,100,350,88.7701,350,0,0,585.364,66.362,nan,nan,nan,nan
2772,957.47,24.62,90,350,86.7221,350,0,0,573.329,54.5616,nan,nan,nan,nan
2773,933.79,24.93,80,350,85.7854,350,0,0,567.815,75.3889,nan,nan,nan,nan
2774,909.97,25.24,47,350,87.0516,350,0,0,575.231,219.575,nan,nan,nan,nan
2775,848.42,24.63,53,350,84.6752,350,0,2.31035e-14,561.308,333.605,nan,nan,nan,nan
2776,789.19,24.02,79,350,81.1902,350,0,0,540.878,341.49,nan,nan,nan,nan
2777,561.43,23.4,50,350,69.2153,307.143,0,3.55964,389.619,410.665,nan,nan,nan,nan
2778,390.37,21.26,20,350,76.023,221.429,0,11.7293,265.951,612.348,nan,nan,nan,nan
2779,0,19.12,0,350,0,50,0,0,0,612.348,nan,nan,nan,nan
2780,0,16.98,0,350,0,50,0,0,0,612.348,nan,nan,nan,nan
2781,0,15.91,0,350,0,50,0,0,0,612.348,nan,nan,nan,nan
2782,0,14.84,0,350,0,50,0,0,0,612.348,nan,nan,nan,nan
2783,0,13.77,0,350,0,50,0,0,0,612.348,nan,nan,nan,nan
2784,0,13.48,0,350,0,50,0,0,0,612.348,nan,nan,nan,nan
2785,0,13.18,0,350,0,50,0,0,0,612.348,nan,nan,nan,nan
2786,0,12.89,0,350,0,50,0,0,0,612.348,nan,nan,nan,nan
2787,0,12.51,0,350,0,50,0,0,0,612.348,nan,nan,nan,nan
2788,0,12.14,45,350,0,50,0,0,0,450.348,nan,nan,nan,nan
2789,0,11.77,45,350,0,50,0,0,0,288.348,nan,nan,nan,nan
2790,321.17,14.83,50,350,29.3082,264.286,0,3.01456,218.561,213.857,nan,nan,nan,nan
2791,621.19,17.89,70,350,73.1311,307.143,0,3.76103,431.057,225.129,nan,nan,nan,nan
2792,553.06,20.95,70,350,65.0227,307.143,0,3.34402,379.404,207.211,nan,nan,nan,nan
2793,829.4,22.15,100,350,98.9245,307.143,0,5.08754,549.83,203.339,nan,nan,nan,nan
2794,898.08,23.35,100,350,102.84,307.143,0,5.28892,569.455,213.563,nan,nan,nan,nan
2795,911.35,24.55,100,350,100.244,307.143,0,5.15539,556.331,214.441,nan,nan,nan,nan
2796,922.49,24.69,90,350,99.9215,307.143,0,5.13882,554.718,250.158,nan,nan,nan,nan
2797,850.55,24.83,80,350,92.8612,307.143,0,4.77572,519.216,296.458,nan,nan,nan,nan
2798,876.45,24.97,47,350,100.123,307.143,0,5.14921,555.74,487.703,nan,nan,nan,nan
2799,787.3,24.22,53,350,93.3921,307.143,0,4.80302,521.921,633.114,nan,nan,nan,nan
2800,565.54,23.47,79,350,66.749,307.143,0,3.43281,387.965,589.011,nan,nan,nan,nan
2801,507.86,22.71,50,350,76.7163,264.286,0,7.89081,352.415,685.19,nan,nan,nan,nan
2802,142.87,20.85,20,350,37.342,178.571,0,7.68179,97.2252,747.621,nan,nan,nan,nan
2803,0,19,0,350,0,50,0,0,0,747.621,nan,nan,nan,nan
2804,0,17.14,0,350,0,50,0,0,0,747.621,nan,nan,nan,nan
2805,0,16.43,0,350,0,50,0,0,0,747.621,nan,nan,nan,nan
2806,0,15.73,0,350,0,50,0,0,0,747.621,nan,nan,nan,nan
2807,0,15.02,0,350,0,50,0,0,0,747.621,nan,nan,nan,nan
2808,0,15.11,0,350,0,50,0,0,0,747.621,nan,nan,nan,nan
2809,0,15.19,0,350,0,50,0,0,0,747.621,nan,nan,nan,nan
2810,0,15.28,0,350,0,50,0,0,0,747.621,nan,nan,nan,nan
2811,0,15.26,0,350,0,50,0,0,0,747.621,nan,nan,nan,nan
2812,0,15.25,45,350,0,50,0,0,0,585.621,nan,nan,nan,nan
2813,0,15.24,45,350,0,50,0,0,0,423.621,nan,nan,nan,nan
2814,8.41,15.51,50,350,0,50,0,0,5.71657,243.621,nan,nan,nan,nan
2815,0,15.77,70,350,0,50,2.32872,0.838338,0,0.00424333,nan,nan,nan,nan
2816,0,16.04,70,350,0,50,70,25.2,0,0.00424333,nan,nan,nan,nan
2817,4.46,16.14,100,350,0,50,100,36,2.96243,0.00424333,nan,nan,nan,nan
2818,21.22,16.23,100,350,0,50,100,36,13.4954,0.00424333,nan,nan,nan,nan
2819,10.16,16.32,100,350,0,50,100,36,6.22575,0.00424333,nan,nan,nan,nan
2820,0,16.72,90,350,0,50,90,32.4,0,0.00424333,nan,nan,nan,nan
2821,0,17.12,80,350,0,50,80,28.8,0,0.00424333,nan,nan,nan,nan
2822,0,17.51,47,350,0,50,47,16.92,0,0.00424333,nan,nan,nan,nan
2823,0,17.15,53,350,0,50,53,19.08,0,0.00424333,nan,nan,nan,nan
2824,0,16.79,79,350,0,50,79,28.44,0,0.00424333,nan,nan,nan,nan
2825,0,16.42,50,350,0,50,50,18,0,0.00424333,nan,nan,nan,nan
2826,0,15.83,20,350,0,50,20,7.2,0,0.00424333,nan,nan,nan,nan
2827,0,15.25,0,350,0,50,0,0,0,0.00424333,nan,nan,nan,nan
2828,0,14.66,0,350,0,50,0,0,0,0.00424333,nan,nan,nan,nan
2829,0,14.59,0,350,0,50,0,0,0,0.00424333,nan,nan,nan,nan
2830,0,14.52,0,350,0,50,0,0,0,0.00424333,nan,nan,nan,nan
2831,0,14.44,0,350,0,50,0,0,0,0.00424333,nan,nan,nan,nan
2832,0,14.34,0,350,0,50,0,0,0,0.00424333,nan,nan,nan,nan
2833,0,14.24,0,350,0,50,0,0,0,0.00424333,nan,nan,nan,nan
2834,0,14.14,0,350,0,50,0,0,0,0.00424333,nan,nan,nan,nan
2835,0,13.96,0,350,0,50,0,0,0,0.00424333,nan,nan,nan,nan
2836,0,13.79,45,350,0,50,44.9988,16.1996,0,1.69733e-08,nan,nan,nan,nan
2837,0,13.62,45,350,0,50,45,16.2,0,1.69733e-08,nan,nan,nan,nan
2838,277.2,14.14,50,350,88.5028,135.714,0,22.7579,188.202,138.61,nan,nan,nan,nan
2839,421.85,14.67,70,350,163.706,135.714,0,42.0959,292.655,475.953,nan,nan,nan,nan
2840,54.82,15.19,70,350,42.3604,92.8571,0,13.0712,37.6735,376.45,nan,nan,nan,nan
2841,275.64,15.72,100,350,203.556,92.8571,0,62.8115,183.434,749.251,nan,nan,nan,nan
2842,2.49,16.25,100,350,0,50,0,0,1.5882,389.251,nan,nan,nan,nan
2843,0,16.77,100,350,0,50,0,0,0,29.251,nan,nan,nan,nan
2844,0,17.08,90,350,0,50,81.8753,29.4751,0,0.00215878,nan,nan,nan,nan
2845,0,17.39,80,350,0,50,80,28.8,0,0.00215878,nan,nan,nan,nan
2846,0,17.7,47,350,0,50,47,16.92,0,0.00215878,nan,nan,nan,nan
2847,273.42,17.42,53,350,84.9096,135.714,0,21.8339,181.957,114.877,nan,nan,nan,nan
2848,1.76,17.13,79,350,12.8101,92.8571,34.2804,16.2938,1.20951,0.00227365,nan,nan,nan,nan
2849,285.86,16.84,50,350,101.045,135.714,0,25.9829,198.313,183.763,nan,nan,nan,nan
2850,133.49,16.07,20,350,105.651,92.8571,0,32.6009,90.6315,492.107,nan,nan,nan,nan
2851,0,15.31,0,350,0,50,0,0,0,492.107,nan,nan,nan,nan
2852,0,14.54,0,350,0,50,0,0,0,492.107,nan,nan,nan,nan
2853,0,14.07,0,350,0,50,0,0,0,492.107,nan,nan,nan,nan
2854,0,13.6,0,350,0,50,0,0,0,492.107,nan,nan,nan,nan
2855,0,13.13,0,350,0,50,0,0,0,492.107,nan,nan,nan,nan
2856,0,12.9,0,350,0,50,0,0,0,492.106,nan,nan,nan,nan
2857,0,12.66,0,350,0,50,0,0,0,492.106,nan,nan,nan,nan
2858,0,12.43,0,350,0,50,0,0,0,492.106,nan,nan,nan,nan
2859,0,12.39,0,350,0,50,0,0,0,492.106,nan,nan,nan,nan
2860,0,12.35,45,350,0,50,0,0,0,330.106,nan,nan,nan,nan
2861,0,12.31,45,350,0,50,0,0,0,168.106,nan,nan,nan,nan
2862,253.44,14.28,50,350,78.725,135.714,0,20.2436,171.865,271.516,nan,nan,nan,nan
2863,107.46,16.25,70,350,33.4874,135.714,0,8.61104,74.5364,140.07,nan,nan,nan,nan
2864,299.77,18.22,70,350,67.8551,178.571,0,13.9588,206.177,132.349,nan,nan,nan,nan
2865,897.4,18.89,100,350,165.571,221.429,0,25.5453,598.305,368.405,nan,nan,nan,nan
2866,787.94,19.57,100,350,194.94,178.571,0,40.1018,503.997,710.188,nan,nan,nan,nan
2867,641.48,20.24,100,350,105.201,221.429,0,16.2311,395.968,728.912,nan,nan,nan,nan
2868,3.25,20.79,90,350,12.8101,135.714,0,3.29402,1.97801,451.028,nan,nan,nan,nan
2869,7.72,21.35,80,350,12.8101,92.8571,0,3.95282,4.76534,209.145,nan,nan,nan,nan
2870,0,21.9,47,350,0,50,0,0,0,39.9448,nan,nan,nan,nan
2871,2.77,21.14,53,350,0,50,41.9058,15.0861,1.84679,0.00551815,nan,nan,nan,nan
2872,121.3,19.21,79,350,71.4157,92.8571,7.58425,24.7672,83.4283,0.00551815,nan,nan,nan,nan
2873,5.17,18.62,50,350,0,50,50,18,3.58601,0.00551815,nan,nan,nan,nan
2874,0,18.03,20,350,0,50,20,7.2,0,0.00551815,nan,nan,nan,nan
2875,0,17.44,0,350,0,50,0,0,0,0.00551815,nan,nan,nan,nan
2876,0,16.86,0,350,0,50,0,0,0,0.00551815,nan,nan,nan,nan
2877,0,16.27,0,350,0,50,0,0,0,0.00551815,nan,nan,nan,nan
2878,0,15.68,0,350,0,50,0,0,0,0.00551815,nan,nan,nan,nan
2879,0,15.09,0,350,0,50,0,0,0,0.00551815,nan,nan,nan,nan
2880,0,14.5,0,350,0,50,0,0,0,0.00551815,nan,nan,nan,nan
2881,0,13.92,0,350,0,50,0,0,0,0.00551815,nan,nan,nan,nan
2882,0,13.33,0,350,0,50,0,0,0,0.00551815,nan,nan,nan,nan
2883,0,12.74,0,350,0,50,0,0,0,0.00551815,nan,nan,nan,nan
2884,0,12.15,45,350,0,50,44.9985,16.1994,0,2.20726e-08,nan,nan,nan,nan
2885,0,11.56,45,350,0,50,45,16.2,0,2.20725e-08,nan,nan,nan,nan
2886,332.65,10.97,50,350,66.7799,178.571,0,13.7376,225.305,60.4076,nan,nan,nan,nan
2887,546.51,10.39,70,350,75.2362,264.286,0,7.73858,378.992,79.2578,nan,nan,nan,nan
2888,685.19,16.01,70,350,102.534,264.286,0,10.5463,471.63,196.379,nan,nan,nan,nan
2889,746.85,17.22,100,350,109.037,264.286,0,11.2153,498.821,228.912,nan,nan,nan,nan
2890,703.57,18.43,100,350,97.7024,264.286,0,10.0494,451.275,220.641,nan,nan,nan,nan
2891,238.17,19.63,100,350,57.3381,178.571,0,11.7953,147.535,67.0583,nan,nan,nan,nan
2892,580.86,20.26,90,350,69.5901,264.286,1.78285,7.79966,354.875,0.000852676,nan,nan,nan,nan
2893,790.86,20.89,80,350,84.8586,307.143,0,4.36416,489.899,17.4917,nan,nan,nan,nan
2894,849.93,21.52,47,350,97.9854,307.143,0,5.03925,545.151,201.039,nan,nan,nan,nan
2895,808.29,21.03,53,350,96.9283,307.143,0,4.98488,539.856,359.181,nan,nan,nan,nan
2896,726.04,20.54,79,350,88.9484,307.143,0,4.57449,499.748,394.995,nan,nan,nan,nan
2897,604.38,20.05,50,350,72.9121,307.143,0,3.74977,419.123,477.479,nan,nan,nan,nan
2898,426.54,18.16,20,350,61.5048,264.286,0,6.32621,288.897,626.896,nan,nan,nan,nan
2899,0,16.28,0,350,0,50,0,0,0,626.896,nan,nan,nan,nan
2900,0,14.39,0,350,0,50,0,0,0,626.896,nan,nan,nan,nan
2901,0,13.5,0,350,0,50,0,0,0,626.896,nan,nan,nan,nan
2902,0,12.62,0,350,0,50,0,0,0,626.896,nan,nan,nan,nan
2903,0,11.73,0,350,0,50,0,0,0,626.896,nan,nan,nan,nan
2904,0,11.4,0,350,0,50,0,0,0,626.896,nan,nan,nan,nan
2905,0,11.06,0,350,0,50,0,0,0,626.896,nan,nan,nan,nan
2906,0,10.73,0,350,0,50,0,0,0,626.896,nan,nan,nan,nan
2907,0,10.46,0,350,0,50,0,0,0,626.896,nan,nan,nan,nan
2908,0,10.2,45,350,0,50,0,0,0,464.896,nan,nan,nan,nan
2909,0,9.92999,45,350,0,50,0,0,0,302.896,nan,nan,nan,nan
2910,208.03,12.93,50,350,19.3192,221.429,0,2.98067,140.725,192.445,nan,nan,nan,nan
2911,480.33,15.93,70,350,66.8891,264.286,0,6.88002,333.019,181.246,nan,nan,nan,nan
2912,588.4,18.92,70,350,68.0315,307.143,0,3.49876,405.306,174.16,nan,nan,nan,nan
2913,742.49,20.35,100,350,88.3636,307.143,0,4.54441,496.766,132.269,nan,nan,nan,nan
2914,763.37,21.78,100,350,87.2179,307.143,0,4.48549,490.947,86.2531,nan,nan,nan,nan
2915,902.18,23.21,100,350,82.7496,350,0,-1.1289e-14,560.778,24.1515,nan,nan,nan,nan
2916,832.18,23.63,90,350,93.2194,307.143,0,4.79414,510.315,35.7415,nan,nan,nan,nan
2917,794.7,24.05,80,350,87.8379,307.143,0,4.51738,493.971,63.9579,nan,nan,nan,nan
2918,850.38,24.47,47,350,80.3944,350,0,-1.09677e-14,546.906,184.178,nan,nan,nan,nan
2919,775.71,24.04,53,350,94.948,307.143,0,4.88304,518.992,335.19,nan,nan,nan,nan
2920,704.06,23.62,79,350,86.0451,307.143,0,4.42518,484.975,360.553,nan,nan,nan,nan
2921,533.98,23.19,50,350,80.9696,264.286,0,8.3283,370.215,472.043,nan,nan,nan,nan
2922,212.97,20.74,20,350,55.9677,178.571,0,11.5134,144.067,601.527,nan,nan,nan,nan
2923,0,18.3,0,350,0,50,0,0,0,601.527,nan,nan,nan,nan
2924,0,15.85,0,350,0,50,0,0,0,601.527,nan,nan,nan,nan
2925,0,15.51,0,350,0,50,0,0,0,601.527,nan,nan,nan,nan
2926,0,15.16,0,350,0,50,0,0,0,601.527,nan,nan,nan,nan
2927,0,14.82,0,350,0,50,0,0,0,601.527,nan,nan,nan,nan
2928,0,13.8,0,350,0,50,0,0,0,601.527,nan,nan,nan,nan
2929,0,12.78,0,350,0,50,0,0,0,601.527,nan,nan,nan,nan
2930,0,11.77,0,350,0,50,0,0,0,601.527,nan,nan,nan,nan
2931,0,11.73,0,350,0,50,0,0,0,601.527,nan,nan,nan,nan
2932,0,11.7,45,350,0,50,0,0,0,439.527,nan,nan,nan,nan
2933,0,11.66,45,350,0,50,0,0,0,277.527,nan,nan,nan,nan
2934,195.14,14.42,50,350,29.6414,178.571,0,6.09766,131.84,204.236,nan,nan,nan,nan
2935,481.8,17.18,70,350,64.5613,264.286,0,6.64059,333.949,184.657,nan,nan,nan,nan
2936,467.75,19.93,70,350,66.9647,264.286,0,6.8878,322.423,173.73,nan,nan,nan,nan
2937,701.63,21.43,100,350,102.256,264.286,0,10.5178,470.213,181.853,nan,nan,nan,nan
2938,748.87,22.94,100,350,83.4829,307.143,0,4.2934,482.882,122.391,nan,nan,nan,nan
2939,885.54,24.44,100,350,99.4309,307.143,0,5.11359,552.279,120.342,nan,nan,nan,nan
2940,831.52,25.05,90,350,91.3801,307.143,0,4.69955,511.764,125.31,nan,nan,nan,nan
2941,810.65,25.66,80,350,90.1544,307.143,0,4.63651,505.573,161.866,nan,nan,nan,nan
2942,743.91,26.27,47,350,107.133,264.286,0,11.0194,479.683,378.346,nan,nan,nan,nan
2943,479.04,25.63,53,350,66.6986,264.286,0,6.86042,321.04,427.661,nan,nan,nan,nan
2944,554.89,24.98,79,350,81.3579,264.286,0,8.36824,382.489,436.149,nan,nan,nan,nan
2945,454.25,24.34,50,350,87.4605,221.429,0,13.4939,314.853,571.007,nan,nan,nan,nan
2946,271.64,22.2,20,350,67.4387,178.571,0,13.8731,183.524,741.786,nan,nan,nan,nan
2947,0,20.05,0,350,0,50,0,0,0,741.786,nan,nan,nan,nan
2948,0,17.91,0,350,0,50,0,0,0,741.786,nan,nan,nan,nan
2949,0,17.35,0,350,0,50,0,0,0,741.786,nan,nan,nan,nan
2950,0,16.8,0,350,0,50,0,0,0,741.786,nan,nan,nan,nan
2951,0,16.24,0,350,0,50,0,0,0,741.786,nan,nan,nan,nan
2952,0,15.67,0,350,0,50,0,0,0,741.786,nan,nan,nan,nan
2953,0,15.1,0,350,0,50,0,0,0,741.786,nan,nan,nan,nan
2954,0,14.53,0,350,0,50,0,0,0,741.786,nan,nan,nan,nan
2955,0,14.49,0,350,0,50,0,0,0,741.786,nan,nan,nan,nan
2956,0,14.44,45,350,0,50,0,0,0,579.786,nan,nan,nan,nan
2957,0,14.4,45,350,0,50,0,0,0,417.786,nan,nan,nan,nan
2958,197.66,16.61,50,350,30.2996,178.571,0,6.23307,133.372,346.865,nan,nan,nan,nan
2959,369.97,18.81,70,350,92.1077,178.571,0,18.9479,256.361,426.453,nan,nan,nan,nan
2960,231.68,21.01,70,350,53.7255,178.571,0,11.0521,159.803,367.865,nan,nan,nan,nan
2961,585.25,22.47,100,350,104.314,221.429,0,16.0942,392.853,383.395,nan,nan,nan,nan
2962,500.75,23.92,100,350,86.904,221.429,0,13.408,323.712,336.249,nan,nan,nan,nan
2963,505.36,25.38,100,350,84.6847,221.429,0,13.0656,316.203,281.114,nan,nan,nan,nan
2964,69.87,25.75,90,350,27.8577,135.714,0,7.1634,43.1542,57.402,nan,nan,nan,nan
2965,358.47,26.13,80,350,75.22,178.571,0,15.4738,224.294,40.1941,nan,nan,nan,nan
2966,450.59,26.5,47,350,74.0589,221.429,0,11.4262,291.285,137.606,nan,nan,nan,nan
2967,296.55,25.8,53,350,49.7276,221.429,0,7.67225,199.061,125.825,nan,nan,nan,nan
2968,832.79,25.09,79,350,124.609,264.286,0,12.8169,574.423,290.016,nan,nan,nan,nan
2969,527.69,24.39,50,350,102.621,221.429,0,15.833,365.649,479.453,nan,nan,nan,nan
2970,177.05,22.35,20,350,73.2821,135.714,0,18.844,119.465,671.269,nan,nan,nan,nan
2971,0,20.31,0,350,0,50,0,0,0,671.269,nan,nan,nan,nan
2972,0,18.27,0,350,0,50,0,0,0,671.269,nan,nan,nan,nan
2973,0,17.45,0,350,0,50,0,0,0,671.269,nan,nan,nan,nan
2974,0,16.62,0,350,0,50,0,0,0,671.269,nan,nan,nan,nan
2975,0,15.8,0,350,0,50,0,0,0,671.269,nan,nan,nan,nan
2976,0,15.26,0,350,0,50,0,0,0,671.269,nan,nan,nan,nan
2977,0,14.72,0,350,0,50,0,0,0,671.269,nan,nan,nan,nan
2978,0,14.19,0,350,0,50,0,0,0,671.269,nan,nan,nan,nan
2979,0,14,0,350,0,50,0,0,0,671.269,nan,nan,nan,nan
2980,0,13.8,45,350,0,50,0,0,0,509.269,nan,nan,nan,nan
2981,0,13.61,45,350,0,50,0,0,0,347.269,nan,nan,nan,nan
2982,214.46,15.94,50,350,34.7113,178.571,0,7.14061,144.521,292.229,nan,nan,nan,nan
2983,449.5,18.26,70,350,79.9265,221.429,0,12.3315,311.37,327.965,nan,nan,nan,nan
2984,569.57,20.58,70,350,107.553,221.429,0,16.5939,393.108,463.156,nan,nan,nan,nan
2985,689.37,22.07,100,350,178.838,178.571,0,36.7896,463.468,746.974,nan,nan,nan,nan
2986,0,23.56,100,350,0,50,0,0,0,386.974,nan,nan,nan,nan
2987,0,25.05,100,350,0,50,0,0,0,26.9739,nan,nan,nan,nan
2988,4.29,25.57,90,350,0,50,82.5088,29.7032,2.65879,0.00578585,nan,nan,nan,nan
2989,286.66,26.09,80,350,83.8227,135.714,0,21.5544,179.932,13.7677,nan,nan,nan,nan
2990,850.76,26.61,47,350,90.7283,307.143,0,4.66603,551.336,171.19,nan,nan,nan,nan
2991,776.42,26.24,53,350,93.4295,307.143,0,4.80494,521.992,316.736,nan,nan,nan,nan
2992,706.81,25.87,79,350,86.6322,307.143,0,4.45537,487.829,344.212,nan,nan,nan,nan
2993,527.16,25.5,50,350,79.79,264.286,0,8.20697,365.165,451.456,nan,nan,nan,nan
2994,224.72,23.2,20,350,58.9499,178.571,0,12.1268,151.435,591.675,nan,nan,nan,nan
2995,0,20.89,0,350,0,50,0,0,0,591.675,nan,nan,nan,nan
2996,0,18.59,0,350,0,50,0,0,0,591.675,nan,nan,nan,nan
2997,0,18.37,0,350,0,50,0,0,0,591.675,nan,nan,nan,nan
2998,0,18.14,0,350,0,50,0,0,0,591.675,nan,nan,nan,nan
2999,0,17.92,0,350,0,50,0,0,0,591.675,nan,nan,nan,nan
3000,0,17.62,0,350,0,50,0,0,0,591.675,nan,nan,nan,nan
3001,0,17.32,0,350,0,50,0,0,0,591.675,nan,nan,nan,nan
3002,0,17.02,0,350,0,50,0,0,0,591.675,nan,nan,nan,nan
3003,0,16.63,0,350,0,50,0,0,0,591.675,nan,nan,nan,nan
3004,0,16.25,45,350,0,50,0,0,0,429.675,nan,nan,nan,nan
3005,0,15.86,45,350,0,50,0,0,0,267.675,nan,nan,nan,nan
3006,237.62,18.19,50,350,25.1161,221.429,0,3.87505,159.918,178.093,nan,nan,nan,nan
3007,460.33,20.51,70,350,63.5355,264.286,0,6.53508,318.761,154.821,nan,nan,nan,nan
3008,604.66,22.83,70,350,89.7057,264.286,0,9.22688,417.568,225.762,nan,nan,nan,nan
3009,746.47,24.46,100,350,110.022,264.286,0,11.3166,502.615,261.842,nan,nan,nan,nan
3010,706.21,26.09,100,350,99.5727,264.286,0,10.2418,458.759,260.304,nan,nan,nan,nan
3011,593.16,27.72,100,350,104.988,221.429,0,16.1981,373.468,278.261,nan,nan,nan,nan
3012,784.87,28.16,90,350,104.028,264.286,0,10.7001,488.067,328.763,nan,nan,nan,nan
3013,662.87,28.61,80,350,89.7185,264.286,0,9.22819,417.359,363.749,nan,nan,nan,nan
