hour(h),DNI(W/m2),Tamb(°C),mdotDemand(kg/s),Tdemand(°C),mdotSF(kg/s),TSF(°C),mdotAux(kg/s),qBoiler(MWh),qAbs(W/m2),Mstor(t),Tstor(°C),mdotStToBoiler(kg/s),mdotSFToBoiler(kg/s),mdotSFToSt(kg/s) 
345,646.17,8.72,100,350,38.4103,350,61.5897,22.1723,290.541,0,8.72,-0,38.4103,0
346,781.06,10.81,100,350,36.5124,350,63.4876,22.8555,279.265,0,10.81,-0,36.5124,0
347,868.08,12.91,100,350,30.8036,350,69.1964,24.9107,245.612,0,12.91,-0,30.8036,0
348,873.17,13.99,90,350,26.6313,350,63.3687,22.8127,221.086,0,13.99,-0,26.6313,0
349,869.88,15.08,80,350,30.9043,350,49.0957,17.6745,246.122,0,15.08,-0,30.9043,0
350,0,16.17,47,350,0,50,47,16.92,0,0,16.17,-0,0,0
351,753.66,15.7,53,350,33.8982,350,19.1018,6.87666,338.872,0,15.7,-0,33.8982,0
352,614.84,15.24,79,350,45.3179,350,33.6821,12.1256,330.751,0,15.24,-0,45.3179,0
353,0,14.77,50,350,0,50,50,18,0,0,14.77,-0,0,0
354,0,13.7,20,350,0,50,20,7.2,0,0,13.7,-0,0,0
355,0,12.63,0,350,0,50,0,0,0,0,12.63,-0,0,0
356,0,11.56,0,350,0,50,0,0,0,0,11.56,-0,0,0
357,0,10.04,0,350,0,50,0,0,0,0,10.04,-0,0,0
358,0,8.52999,0,350,0,50,0,0,0,0,8.52999,-0,0,0
359,0,7.01,0,350,0,50,0,0,0,0,7.01,-0,0,0
360,0,6.77001,0,350,0,50,0,0,0,0,7.01,0,0,0
361,0,6.52999,0,350,0,50,0,0,0,0,6.52999,-0,0,0
362,0,6.29,0,350,0,50,0,0,0,0,6.29,-0,0,0
363,0,7.26,0,350,0,50,0,0,0,0,7.26,-0,0,0
364,0,8.22,45,350,0,50,45,16.2,0,0,8.22,-0,0,0
365,0,9.19,45,350,0,50,45,16.2,0,0,9.19,-0,0,0
366,0,9.41,50,350,0,50,50,18,0,0,9.41,-0,0,0
367,0,9.63,70,350,0,50,70,25.2,0,0,9.63,-0,0,0
368,252.1,9.85,70,350,0,350,70,25.2,135.803,0,9.85,-0,0,0
369,285.84,11.13,100,350,10.8737,350,89.1263,32.0855,128.796,0,11.13,-0,10.8737,0
370,250.43,12.42,100,350,4.24791,350,95.7521,34.4708,89.8383,0,12.42,-0,4.24791,0
371,163.15,13.71,100,350,0,350,100,36,46.3928,0,13.71,-0,0,0
372,134.23,14.43,90,350,0,350,90,32.4,34.1917,0,14.43,-0,0,0
373,394.54,15.16,80,350,8.08462,350,71.9154,25.8895,112.19,0,15.16,-0,8.08462,0
374,838.97,15.88,47,350,40.259,350,6.74098,2.42675,300.969,0,15.88,-0,40.259,0
375,755.14,15.46,53,350,46.9449,350,6.0551,2.17984,340.257,0,15.46,-0,46.9449,0
376,605.3,15.04,79,350,44.5197,350,34.4803,12.4129,326.067,0,15.04,-0,44.5197,0
377,23.8,14.62,50,350,0,50,50,18,14.5335,0,14.62,-0,0,0
378,0,12.82,20,350,0,50,20,7.2,0,0,12.82,-0,0,0
379,0,11.01,0,350,0,50,0,0,0,0,11.01,-0,0,0
380,0,9.20999,0,350,0,50,0,0,0,0,9.20999,-0,0,0
381,0,8.11001,0,350,0,50,0,0,0,0,8.11001,-0,0,0
382,0,6.99999,0,350,0,50,0,0,0,0,6.99999,-0,0,0
383,0,5.89999,0,350,0,50,0,0,0,0,5.89999,-0,0,0
384,0,5.72,0,350,0,50,0,0,0,0,5.89999,0,0,0
385,0,5.52999,0,350,0,50,0,0,0,0,5.52999,-0,0,0
386,0,5.35,0,350,0,50,0,0,0,0,5.35,-0,0,0
387,0,5.48,0,350,0,50,0,0,0,0,5.48,-0,0,0
388,0,5.61001,45,350,0,50,45,16.2,0,0,5.61001,-0,0,0
389,0,5.74001,45,350,0,50,45,16.2,0,0,5.74001,-0,0,0
390,0,5.98,50,350,0,50,50,18,0,0,5.98,-0,0,0
391,0,6.20999,70,350,0,50,70,25.2,0,0,6.20999,-0,0,0
392,237.69,6.45001,70,350,0,350,70,25.2,128.228,0,6.45001,-0,0,0
393,54.46,8.49001,100,350,0,350,100,36,24.5943,0,8.49001,-0,0,0
394,12.84,10.53,100,350,0,50,100,36,4.62245,0,10.53,-0,0,0
395,33.3,12.58,100,350,0,50,100,36,9.51944,0,12.58,-0,0,0
396,51.5,13.69,90,350,0,50,90,32.4,13.2021,0,13.69,-0,0,0
397,631.81,14.81,80,350,6.91329,350,73.0867,26.3112,180.615,0,14.81,-0,6.91329,0
398,748.46,15.92,47,350,34.8697,350,12.1303,4.3669,269.449,0,15.92,-0,34.8697,0
399,728.53,14.21,53,350,45.0053,350,7.99468,2.87809,329.007,0,14.21,-0,45.0053,0
400,609.75,12.49,79,350,44.9825,350,34.0175,12.2463,328.945,0,12.49,-0,44.9825,0
401,88.32,10.78,50,350,0,350,50,18,53.9841,0,10.78,-0,0,0
402,0,9.54,20,350,0,50,20,7.2,0,0,9.54,-0,0,0
403,0,8.29,0,350,0,50,0,0,0,0,8.29,-0,0,0
404,0,7.05001,0,350,0,50,0,0,0,0,7.05001,-0,0,0
405,0,6.63,0,350,0,50,0,0,0,0,6.63,-0,0,0
406,0,6.22,0,350,0,50,0,0,0,0,6.22,-0,0,0
407,0,5.80001,0,350,0,50,0,0,0,0,5.80001,-0,0,0
408,0,6.49001,0,350,0,50,0,0,0,0,5.80001,0,0,0
409,0,7.17999,0,350,0,50,0,0,0,0,7.17999,-0,0,0
410,0,7.86999,0,350,0,50,0,0,0,0,7.86999,-0,0,0
411,0,7.86999,0,350,0,50,0,0,0,0,7.86999,-0,0,0
412,0,7.86001,45,350,0,50,45,16.2,0,0,7.86001,-0,0,0
413,0,7.86001,45,350,0,50,45,16.2,0,0,7.86001,-0,0,0
414,0,8.45001,50,350,0,50,50,18,0,0,8.45001,-0,0,0
415,0,9.04,70,350,0,50,70,25.2,0,0,9.04,-0,0,0
416,393.68,9.63,70,350,12.3385,350,57.6615,20.7582,212.71,0,9.63,-0,12.3385,0
417,552.42,10.97,100,350,31.527,350,68.473,24.6503,250.07,0,10.97,-0,31.527,0
418,566.95,12.31,100,350,23.8377,350,76.1623,27.4184,204.867,0,12.31,-0,23.8377,0
419,674.86,13.66,100,350,21.9996,350,78.0004,28.0802,194.004,0,13.66,-0,21.9996,0
420,811.99,14.32,90,350,24.6583,350,65.3417,23.523,209.554,0,14.32,-0,24.6583,0
421,808.54,14.99,80,350,28.5666,350,51.4334,18.516,232.434,0,14.99,-0,28.5666,0
422,857.26,15.66,47,350,41.7549,350,5.24508,1.88823,309.77,0,15.66,-0,41.7549,0
423,746.53,14.35,53,350,46.5403,350,6.45968,2.32548,337.939,0,14.35,-0,46.5403,0
424,432.01,13.04,79,350,28.7174,350,50.2826,18.1017,233.42,0,13.04,-0,28.7174,0
425,205.7,11.73,50,350,10.3761,350,39.6239,14.2646,125.857,0,11.73,-0,10.3761,0
426,0,10.82,20,350,0,50,20,7.2,0,0,10.82,-0,0,0
427,0,9.91,0,350,0,50,0,0,0,0,9.91,-0,0,0
428,0,8.99999,0,350,0,50,0,0,0,0,8.99999,-0,0,0
429,0,8.74999,0,350,0,50,0,0,0,0,8.74999,-0,0,0
430,0,8.49999,0,350,0,50,0,0,0,0,8.49999,-0,0,0
431,0,8.24999,0,350,0,50,0,0,0,0,8.24999,-0,0,0
432,0,8.19,0,350,0,50,0,0,0,0,8.24999,0,0,0
433,0,8.14001,0,350,0,50,0,0,0,0,8.14001,-0,0,0
434,0,8.08001,0,350,0,50,0,0,0,0,8.08001,-0,0,0
435,0,8.05001,0,350,0,50,0,0,0,0,8.05001,-0,0,0
436,0,8.01,45,350,0,50,45,16.2,0,0,8.01,-0,0,0
437,0,7.98,45,350,0,50,45,16.2,0,0,7.98,-0,0,0
438,0,8.49999,50,350,0,50,50,18,0,0,8.49999,-0,0,0
439,0,9.02001,70,350,0,50,70,25.2,0,0,9.02001,-0,0,0
440,0,9.54,70,350,0,50,70,25.2,0,0,9.54,-0,0,0
441,717.14,11.15,100,350,31.569,350,68.431,24.6352,325.451,0,11.15,-0,31.569,0
442,474.81,12.76,100,350,18.2908,350,81.7092,29.4153,172.247,0,12.76,-0,18.2908,0
443,823.57,14.37,100,350,29.5365,350,70.4635,25.3669,238.15,0,14.37,-0,29.5365,0
444,765.96,14.82,90,350,22.8819,350,67.1181,24.1625,199.069,0,14.82,-0,22.8819,0
445,689.06,15.28,80,350,22.9179,350,57.0821,20.5496,199.254,0,15.28,-0,22.9179,0
446,737.71,15.74,47,350,34.5714,350,12.4286,4.47431,267.62,0,15.74,-0,34.5714,0
447,564.14,14.62,53,350,32.5818,350,20.4182,7.35056,256.017,0,14.62,-0,32.5818,0
448,568.54,13.5,79,350,41.3744,350,37.6256,13.5452,307.691,0,13.5,-0,41.3744,0
449,192.36,12.38,50,350,9.01031,350,40.9897,14.7563,117.82,0,12.38,-0,9.01031,0
450,0,11.55,20,350,0,50,20,7.2,0,0,11.55,-0,0,0
451,0,10.71,0,350,0,50,0,0,0,0,10.71,-0,0,0
452,0,9.88,0,350,0,50,0,0,0,0,9.88,-0,0,0
453,0,9.30999,0,350,0,50,0,0,0,0,9.30999,-0,0,0
454,0,8.74999,0,350,0,50,0,0,0,0,8.74999,-0,0,0
455,0,8.17999,0,350,0,50,0,0,0,0,8.17999,-0,0,0
456,0,7.73,0,350,0,50,0,0,0,0,8.17999,0,0,0
457,0,7.29,0,350,0,50,0,0,0,0,7.29,-0,0,0
458,0,6.83999,0,350,0,50,0,0,0,0,6.83999,-0,0,0
459,0,6.6,0,350,0,50,0,0,0,0,6.6,-0,0,0
460,0,6.36999,45,350,0,50,45,16.2,0,0,6.36999,-0,0,0
461,0,6.13,45,350,0,50,45,16.2,0,0,6.13,-0,0,0
462,0,6.92999,50,350,0,50,50,18,0,0,6.92999,-0,0,0
463,0,7.73,70,350,0,50,70,25.2,0,0,7.73,-0,0,0
464,411.74,8.52999,70,350,14.1212,350,55.8788,20.1164,223.214,0,8.52999,-0,14.1212,0
465,666.02,10.65,100,350,40.5528,350,59.4472,21.401,303.05,0,10.65,-0,40.5528,0
466,817.75,12.78,100,350,39.6902,350,60.3098,21.7115,297.88,0,12.78,-0,39.6902,0
467,857.87,14.91,100,350,31.4817,350,68.5183,24.6666,249.599,0,14.91,-0,31.4817,0
468,862.89,15.17,90,350,27.4487,350,62.5513,22.5185,225.914,0,15.17,-0,27.4487,0
469,859.26,15.44,80,350,31.5559,350,48.4441,17.4399,250.003,0,15.44,-0,31.5559,0
470,829.93,15.7,47,350,40.4723,350,6.52772,2.34998,302.317,0,15.7,-0,40.4723,0
471,778.41,14.4,53,350,49.3011,350,3.69888,1.3316,354.189,0,14.4,-0,49.3011,0
472,753.61,13.09,79,350,58.554,350,20.446,7.36057,408.55,0,13.09,-0,58.554,0
473,108.3,11.79,50,350,0.24649,350,49.7535,17.9113,66.4073,0,11.79,-0,0.24649,0
474,0,10.73,20,350,0,50,20,7.2,0,0,10.73,-0,0,0
475,0,9.66,0,350,0,50,0,0,0,0,9.66,-0,0,0
476,0,8.6,0,350,0,50,0,0,0,0,8.6,-0,0,0
477,0,8.30001,0,350,0,50,0,0,0,0,8.30001,-0,0,0
478,0,7.99999,0,350,0,50,0,0,0,0,7.99999,-0,0,0
479,0,7.70001,0,350,0,50,0,0,0,0,7.70001,-0,0,0
480,0,7.55999,0,350,0,50,0,0,0,0,7.70001,0,0,0
481,0,7.42999,0,350,0,50,0,0,0,0,7.42999,-0,0,0
482,0,7.29,0,350,0,50,0,0,0,0,7.29,-0,0,0
483,0,7.1,0,350,0,50,0,0,0,0,7.1,-0,0,0
484,0,6.91,45,350,0,50,45,16.2,0,0,6.91,-0,0,0
485,0,6.72,45,350,0,50,45,16.2,0,0,6.72,-0,0,0
486,0,7.54,50,350,0,50,50,18,0,0,7.54,-0,0,0
487,0,8.36999,70,350,0,50,70,25.2,0,0,8.36999,-0,0,0
488,252.82,9.19,70,350,0,350,70,25.2,137.306,0,9.19,-0,0,0
489,804.22,11.02,100,350,51.4317,350,48.5683,17.4846,366.945,0,11.02,-0,51.4317,0
490,729.91,12.85,100,350,34.4208,350,65.5792,23.6085,267.03,0,12.85,-0,34.4208,0
491,826.49,14.68,100,350,30.1723,350,69.8277,25.138,242.016,0,14.68,-0,30.1723,0
492,880.23,15.02,90,350,28.5069,350,61.4931,22.1375,232.223,0,15.02,-0,28.5069,0
493,827.42,15.37,80,350,30.225,350,49.775,17.919,242.288,0,15.37,-0,30.225,0
494,783.72,15.72,47,350,37.7984,350,9.20164,3.31259,286.716,0,15.72,-0,37.7984,0
495,641.94,14.58,53,350,38.8421,350,14.1579,5.09686,292.901,0,14.58,-0,38.8421,0
496,611.75,13.44,79,350,45.5351,350,33.4649,12.0473,332.241,0,13.44,-0,45.5351,0
497,220.86,12.3,50,350,12.0167,350,37.9833,13.674,135.584,0,12.3,-0,12.0167,0
498,0,11.52,20,350,0,50,20,7.2,0,0,11.52,-0,0,0
499,0,10.75,0,350,0,50,0,0,0,0,10.75,-0,0,0
500,0,9.97,0,350,0,50,0,0,0,0,9.97,-0,0,0
501,0,9.67999,0,350,0,50,0,0,0,0,9.67999,-0,0,0
502,0,9.39001,0,350,0,50,0,0,0,0,9.39001,-0,0,0
503,0,9.1,0,350,0,50,0,0,0,0,9.1,-0,0,0
504,0,8.58999,0,350,0,50,0,0,0,0,9.1,0,0,0
505,0,8.08999,0,350,0,50,0,0,0,0,8.08999,-0,0,0
506,0,7.58001,0,350,0,50,0,0,0,0,7.58001,-0,0,0
507,0,7.41,0,350,0,50,0,0,0,0,7.41,-0,0,0
508,0,7.24999,45,350,0,50,45,16.2,0,0,7.24999,-0,0,0
509,0,7.08001,45,350,0,50,45,16.2,0,0,7.08001,-0,0,0
510,0,7.29,50,350,0,50,50,18,0,0,7.29,-0,0,0
511,0,7.49001,70,350,0,50,70,25.2,0,0,7.49001,-0,0,0
512,119.14,7.70001,70,350,0,221.429,70,25.2,64.8262,0,7.70001,-0,0,0
513,453.09,8.72,100,350,18.7214,350,81.2786,29.2603,207.33,0,8.72,-0,18.7214,0
514,171.96,9.74001,100,350,0,350,100,36,63.1927,0,9.74001,-0,0,0
515,339.98,10.76,100,350,5.97747,350,94.0225,33.8481,100.22,0,10.76,-0,5.97747,0
516,498.67,11.17,90,350,11.5015,350,78.4985,28.2595,132.608,0,11.17,-0,11.5015,0
517,260.29,11.59,80,350,1.98564,350,78.0144,28.0852,76.7288,0,11.59,-0,1.98564,0
518,83.64,12.01,47,350,0,350,47,16.92,30.7364,0,12.01,-0,0,0
519,39.9,10.95,53,350,0,50,53,19.08,18.2578,0,10.95,-0,0,0
520,145.23,9.89001,79,350,0,264.286,79,28.44,79.0222,0,9.89001,-0,0,0
521,160.36,8.83001,50,350,2.03208,350,47.9679,17.2685,98.5634,0,8.83001,-0,2.03208,0
522,0,8.20999,20,350,0,50,20,7.2,0,0,8.20999,-0,0,0
523,0,7.58999,0,350,0,50,0,0,0,0,7.58999,-0,0,0
524,0,6.97,0,350,0,50,0,0,0,0,6.97,-0,0,0
525,0,6.69,0,350,0,50,0,0,0,0,6.69,-0,0,0
526,0,6.42001,0,350,0,50,0,0,0,0,6.42001,-0,0,0
527,0,6.14001,0,350,0,50,0,0,0,0,6.14001,-0,0,0
528,0,5.99001,0,350,0,50,0,0,0,0,6.14001,0,0,0
529,0,5.83999,0,350,0,50,0,0,0,0,5.83999,-0,0,0
530,0,5.69,0,350,0,50,0,0,0,0,5.69,-0,0,0
531,0,5.41,0,350,0,50,0,0,0,0,5.41,-0,0,0
532,0,5.14001,45,350,0,50,45,16.2,0,0,5.14001,-0,0,0
533,0,4.86001,45,350,0,50,45,16.2,0,0,4.86001,-0,0,0
534,0,4.97,50,350,0,50,50,18,0,0,4.97,-0,0,0
535,0,5.08001,70,350,0,50,70,25.2,0,0,5.08001,-0,0,0
536,38.96,5.19,70,350,0,50,70,25.2,21.2402,0,5.19,-0,0,0
537,241.32,5.77999,100,350,0,307.143,100,36,110.757,0,5.77999,-0,0,0
538,2.48,6.38,100,350,0,50,100,36,0.91562,0,6.38,-0,0,0
539,0,6.98,100,350,0,50,100,36,0,0,6.98,-0,0,0
540,0,7.48,90,350,0,50,90,32.4,0,0,7.48,-0,0,0
541,0,7.99001,80,350,0,50,80,28.8,0,0,7.99001,-0,0,0
542,0,8.49001,47,350,0,50,47,16.92,0,0,8.49001,-0,0,0
543,0,8.11001,53,350,0,50,53,19.08,0,0,8.11001,-0,0,0
544,8.41,7.73,79,350,0,50,79,28.44,4.58497,0,7.73,-0,0,0
545,30.35,7.35,50,350,0,50,50,18,18.6778,0,7.35,-0,0,0
546,0,7.45999,20,350,0,50,20,7.2,0,0,7.45999,-0,0,0
547,0,7.55999,0,350,0,50,0,0,0,0,7.55999,-0,0,0
548,0,7.67001,0,350,0,50,0,0,0,0,7.67001,-0,0,0
549,0,7.92001,0,350,0,50,0,0,0,0,7.92001,-0,0,0
550,0,8.16,0,350,0,50,0,0,0,0,8.16,-0,0,0
551,0,8.41,0,350,0,50,0,0,0,0,8.41,-0,0,0
552,0,8.38,0,350,0,50,0,0,0,0,8.41,0,0,0
553,0,8.36001,0,350,0,50,0,0,0,0,8.36001,-0,0,0
554,0,8.33001,0,350,0,50,0,0,0,0,8.33001,-0,0,0
555,0,8.33999,0,350,0,50,0,0,0,0,8.33999,-0,0,0
556,0,8.36001,45,350,0,50,45,16.2,0,0,8.36001,-0,0,0
557,0,8.36999,45,350,0,50,45,16.2,0,0,8.36999,-0,0,0
558,0,8.64999,50,350,0,50,50,18,0,0,8.64999,-0,0,0
559,0,8.92001,70,350,0,50,70,25.2,0,0,8.92001,-0,0,0
560,66.86,9.20001,70,350,0,135.714,70,25.2,36.5247,0,9.20001,-0,0,0
561,29.44,10.42,100,350,0,50,100,36,13.554,0,10.42,-0,0,0
562,95.9,11.65,100,350,0,135.714,100,36,35.5779,0,11.65,-0,0,0
563,171.92,12.88,100,350,0,221.429,100,36,51.3959,0,12.88,-0,0,0
564,340.59,12.62,90,350,0,350,90,32.4,92.095,0,12.62,-0,0,0
565,680.06,12.37,80,350,23.5627,350,56.4373,20.3174,203.306,0,12.37,-0,23.5627,0
566,84.42,12.12,47,350,0,350,47,16.92,31.319,0,12.12,-0,0,0
567,54.77,11.55,53,350,0,350,53,19.08,25.2158,0,11.55,-0,0,0
568,49.69,10.97,79,350,0,350,79,28.44,27.1449,0,10.97,-0,0,0
569,0,10.4,50,350,0,50,50,18,0,0,10.4,-0,0,0
570,0,10.06,20,350,0,50,20,7.2,0,0,10.06,-0,0,0
571,0,9.73,0,350,0,50,0,0,0,0,9.73,-0,0,0
572,0,9.39001,0,350,0,50,0,0,0,0,9.39001,-0,0,0
573,0,9.33999,0,350,0,50,0,0,0,0,9.33999,-0,0,0
574,0,9.29,0,350,0,50,0,0,0,0,9.29,-0,0,0
575,0,9.24001,0,350,0,50,0,0,0,0,9.24001,-0,0,0
576,0,8.86999,0,350,0,50,0,0,0,0,9.24001,0,0,0
577,0,8.49001,0,350,0,50,0,0,0,0,8.49001,-0,0,0
578,0,8.11999,0,350,0,50,0,0,0,0,8.11999,-0,0,0
579,0,8.01,0,350,0,50,0,0,0,0,8.01,-0,0,0
580,0,7.89001,45,350,0,50,45,16.2,0,0,7.89001,-0,0,0
581,0,7.77999,45,350,0,50,45,16.2,0,0,7.77999,-0,0,0
582,0,8.07,50,350,0,50,50,18,0,0,8.07,-0,0,0
583,0,8.35,70,350,0,50,70,25.2,0,0,8.35,-0,0,0
584,149.75,8.64001,70,350,0,264.286,70,25.2,81.9781,0,8.64001,-0,0,0
585,10.94,9.77001,100,350,0,50,100,36,5.05297,0,9.77001,-0,0,0
586,95.23,10.91,100,350,0,135.714,100,36,35.5063,0,10.91,-0,0,0
587,361.52,12.05,100,350,0,350,100,36,108.876,0,12.05,-0,0,0
588,54.59,12.73,90,350,0,50,90,32.4,14.8904,0,12.73,-0,0,0
589,253.31,13.42,80,350,0,264.286,80,28.8,76.2874,0,13.42,-0,0,0
590,659.94,14.11,47,350,27.2051,350,19.7949,7.12618,246.057,0,14.11,-0,27.2051,0
591,746.25,13.46,53,350,47.6642,350,5.33585,1.92091,344.678,0,13.46,-0,47.6642,0
592,256.87,12.81,79,350,12.8895,350,66.1105,23.7998,140.619,0,12.81,-0,12.8895,0
593,205.27,12.16,50,350,10.5066,350,39.4934,14.2176,126.663,0,12.16,-0,10.5066,0
594,0,11.49,20,350,0,50,20,7.2,0,0,11.49,-0,0,0
595,0,10.82,0,350,0,50,0,0,0,0,10.82,-0,0,0
596,0,10.15,0,350,0,50,0,0,0,0,10.15,-0,0,0
597,0,10.06,0,350,0,50,0,0,0,0,10.06,-0,0,0
598,0,9.98,0,350,0,50,0,0,0,0,9.98,-0,0,0
599,0,9.89001,0,350,0,50,0,0,0,0,9.89001,-0,0,0
600,0,9.63,0,350,0,50,0,0,0,0,9.89001,0,0,0
601,0,9.36001,0,350,0,50,0,0,0,0,9.36001,-0,0,0
602,0,9.1,0,350,0,50,0,0,0,0,9.1,-0,0,0
603,0,8.95001,0,350,0,50,0,0,0,0,8.95001,-0,0,0
604,0,8.80001,45,350,0,50,45,16.2,0,0,8.80001,-0,0,0
605,0,8.64999,45,350,0,50,45,16.2,0,0,8.64999,-0,0,0
606,0,8.83001,50,350,0,50,50,18,0,0,8.83001,-0,0,0
607,0,9.02001,70,350,0,50,70,25.2,0,0,9.02001,-0,0,0
608,110.01,9.20001,70,350,0,221.429,70,25.2,60.3539,0,9.20001,-0,0,0
609,61.4,9.67999,100,350,0,221.429,100,36,28.454,0,9.67999,-0,0,0
610,0,10.16,100,350,0,50,100,36,0,0,10.16,-0,0,0
611,19.74,10.65,100,350,0,50,100,36,5.99014,0,10.65,-0,0,0
612,513.48,11.01,90,350,0.189233,350,89.8108,32.3319,141.321,0,11.01,-0,0.189233,0
613,3.65,11.38,80,350,0,50,80,28.8,1.1076,0,11.38,-0,0,0
614,58.79,11.75,47,350,0,50,47,16.92,22.033,0,11.75,-0,0,0
615,0,11.3,53,350,0,50,53,19.08,0,0,11.3,-0,0,0
616,108.41,10.85,79,350,0,221.429,79,28.44,59.4761,0,10.85,-0,0,0
617,0,10.4,50,350,0,50,50,18,0,0,10.4,-0,0,0
618,0,10.19,20,350,0,50,20,7.2,0,0,10.19,-0,0,0
619,0,9.99001,0,350,0,50,0,0,0,0,9.99001,-0,0,0
620,0,9.77999,0,350,0,50,0,0,0,0,9.77999,-0,0,0
621,0,9.86999,0,350,0,50,0,0,0,0,9.86999,-0,0,0
622,0,9.97,0,350,0,50,0,0,0,0,9.97,-0,0,0
623,0,10.06,0,350,0,50,0,0,0,0,10.06,-0,0,0
624,0,9.67001,0,350,0,50,0,0,0,0,10.06,0,0,0
625,0,9.29,0,350,0,50,0,0,0,0,9.29,-0,0,0
626,0,8.89999,0,350,0,50,0,0,0,0,8.89999,-0,0,0
627,0,8.88,0,350,0,50,0,0,0,0,8.88,-0,0,0
628,0,8.86999,45,350,0,50,45,16.2,0,0,8.86999,-0,0,0
629,0,8.85,45,350,0,50,45,16.2,0,0,8.85,-0,0,0
630,0,9.11999,50,350,0,50,50,18,0,0,9.11999,-0,0,0
631,0,9.38,70,350,0,50,70,25.2,0,0,9.38,-0,0,0
632,8.97,9.64999,70,350,0,50,70,25.2,4.93216,0,9.64999,-0,0,0
633,257.56,10.64,100,350,0,350,100,36,119.769,0,10.64,-0,0,0
634,12.03,11.63,100,350,0,50,100,36,4.53251,0,11.63,-0,0,0
635,198.02,12.63,100,350,0,221.429,100,36,60.5586,0,12.63,-0,0,0
636,140.11,12.9,90,350,0,264.286,90,32.4,38.9172,0,12.9,-0,0,0
637,613.78,13.18,80,350,17.2509,350,62.7491,22.5897,187.707,0,13.18,-0,17.2509,0
638,907.12,13.45,47,350,47.1632,350,0,0,341.773,0.587537,111.965,0,47,0.163205
639,794.84,12.61,53,350,51.9037,350,0.93312,0.396304,369.612,0,41.6931,0.163205,51.9037,0
640,699.91,11.78,79,350,54.4971,350,24.5029,8.82106,384.846,0,11.78,-0,54.4971,0
641,248.82,10.94,50,350,15.1568,350,34.8432,12.5436,153.972,0,10.94,-0,15.1568,0
642,0,10.57,20,350,0,50,20,7.2,0,0,10.57,-0,0,0
643,0,10.2,0,350,0,50,0,0,0,0,10.2,-0,0,0
644,0,9.83001,0,350,0,50,0,0,0,0,9.83001,-0,0,0
645,0,10.03,0,350,0,50,0,0,0,0,10.03,-0,0,0
646,0,10.23,0,350,0,50,0,0,0,0,10.23,-0,0,0
647,0,10.43,0,350,0,50,0,0,0,0,10.43,-0,0,0
648,0,10.41,0,350,0,50,0,0,0,0,10.43,0,0,0
649,0,10.38,0,350,0,50,0,0,0,0,10.38,-0,0,0
650,0,10.36,0,350,0,50,0,0,0,0,10.36,-0,0,0
651,0,10.38,0,350,0,50,0,0,0,0,10.38,-0,0,0
652,0,10.41,45,350,0,50,45,16.2,0,0,10.41,-0,0,0
653,0,10.43,45,350,0,50,45,16.2,0,0,10.43,-0,0,0
654,0,10.6,50,350,0,50,50,18,0,0,10.6,-0,0,0
655,0,10.78,70,350,0,50,70,25.2,0,0,10.78,-0,0,0
656,544.54,10.95,70,350,27.2388,350,42.7612,15.394,300.106,0,10.95,-0,27.2388,0
657,92.09,11.46,100,350,0,350,100,36,42.9747,0,11.46,-0,0,0
658,578.08,11.98,100,350,26.2352,350,73.7648,26.5553,218.992,0,11.98,-0,26.2352,0
659,362.24,12.5,100,350,7.95148,350,92.0485,33.1375,111.667,0,12.5,-0,7.95148,0
660,392.59,12.44,90,350,7.67836,350,82.3216,29.6358,110.075,0,12.44,-0,7.67836,0
661,163.62,12.39,80,350,0,350,80,28.8,50.4386,0,12.39,-0,0,0
662,608.62,12.33,47,350,28.2044,350,18.7956,6.76643,230.562,0,12.33,-0,28.2044,0
663,844.6,11.77,53,350,56.0732,350,0,0,394.141,11.0637,311.536,0,53,3.07324
664,638.74,11.21,79,350,48.8928,350,27.034,10,352.021,0,277.382,3.07324,48.8928,0
665,166.51,10.65,50,350,6.49108,350,43.5089,15.6632,103.191,0,10.65,-0,6.49108,0
666,0,10.34,20,350,0,50,20,7.2,0,0,10.34,-0,0,0
667,0,10.04,0,350,0,50,0,0,0,0,10.04,-0,0,0
668,0,9.73,0,350,0,50,0,0,0,0,9.73,-0,0,0
669,0,9.77999,0,350,0,50,0,0,0,0,9.77999,-0,0,0
670,0,9.83999,0,350,0,50,0,0,0,0,9.83999,-0,0,0
671,0,9.89001,0,350,0,50,0,0,0,0,9.89001,-0,0,0
672,0,9.41,0,350,0,50,0,0,0,0,9.89001,0,0,0
673,0,8.92999,0,350,0,50,0,0,0,0,8.92999,-0,0,0
674,0,8.45001,0,350,0,50,0,0,0,0,8.45001,-0,0,0
675,0,8.30001,0,350,0,50,0,0,0,0,8.30001,-0,0,0
676,0,8.16,45,350,0,50,45,16.2,0,0,8.16,-0,0,0
677,0,8.01,45,350,0,50,45,16.2,0,0,8.01,-0,0,0
678,0,8.58999,50,350,0,50,50,18,0,0,8.58999,-0,0,0
679,0,9.17999,70,350,0,50,70,25.2,0,0,9.17999,-0,0,0
680,472.54,9.76,70,350,20.5832,350,49.4168,17.7901,261.042,0,9.76,-0,20.5832,0
681,708.25,10.44,100,350,45.4374,350,54.5626,19.6425,331.714,0,10.44,-0,45.4374,0
682,832.07,11.13,100,350,42.9291,350,57.0709,20.5455,316.978,0,11.13,-0,42.9291,0
683,885.92,11.82,100,350,35.8362,350,64.1638,23.099,275.334,0,11.82,-0,35.8362,0
